from,to,time (ms),mem (kb),order_min,order_max,order_median,size_min,size_max,size_median,density_min,density_max,density_median
20932,20942,101130,2829532,172,172,172.0,258,258,258.0,0.017543859649122806,0.017543859649122806,0.017543859649122806
20942,20952,84800,2786268,34,174,172.0,258,261,260.0,0.017341040462427744,0.46524064171123,0.017543859649122806
20952,20962,99670,2834912,174,174,174.0,261,261,261.0,0.017341040462427744,0.017341040462427744,0.017341040462427744
20962,20972,100690,2834396,174,176,174.0,261,264,261.0,0.017142857142857144,0.017341040462427744,0.017341040462427744
20972,20982,97360,2836704,24,176,176.0,264,264,264.0,0.017142857142857144,0.9565217391304348,0.017142857142857144
20982,20992,98230,2838236,48,176,176.0,264,264,264.0,0.017142857142857144,0.23404255319148937,0.017142857142857144
20992,21002,96990,2838496,176,176,176.0,264,264,264.0,0.017142857142857144,0.017142857142857144,0.017142857142857144
21002,21012,100250,2837468,176,176,176.0,264,264,264.0,0.017142857142857144,0.017142857142857144,0.017142857142857144
21012,21022,99950,2845152,176,178,176.0,264,267,264.0,0.01694915254237288,0.017142857142857144,0.017142857142857144
21022,21032,103550,2854364,178,178,178.0,267,267,267.0,0.01694915254237288,0.01694915254237288,0.01694915254237288
21032,21042,105180,2855136,178,180,180.0,267,270,270.0,0.01675977653631285,0.01694915254237288,0.01675977653631285
21042,21052,99930,2858204,36,180,180.0,270,270,270.0,0.01675977653631285,0.42857142857142855,0.01675977653631285
21052,21062,105520,2859264,180,180,180.0,270,270,270.0,0.01675977653631285,0.01675977653631285,0.01675977653631285
21062,21072,101100,2861280,180,180,180.0,270,270,270.0,0.01675977653631285,0.01675977653631285,0.01675977653631285
21072,21082,103550,2860768,180,180,180.0,270,270,270.0,0.01675977653631285,0.01675977653631285,0.01675977653631285
21082,21092,105460,2859228,45,180,180.0,270,270,270.0,0.01675977653631285,0.2727272727272727,0.01675977653631285
21092,21102,103580,2862300,180,180,180.0,270,270,270.0,0.01675977653631285,0.01675977653631285,0.01675977653631285
21102,21112,101480,2855132,30,180,180.0,270,270,270.0,0.01675977653631285,0.6206896551724138,0.01675977653631285
21112,21122,97430,2826680,34,180,180.0,270,272,270.0,0.01675977653631285,0.48484848484848486,0.01675977653631285
21122,21132,106220,2878432,182,182,182.0,273,273,273.0,0.016574585635359115,0.016574585635359115,0.016574585635359115
21132,21142,106370,2871004,182,182,182.0,273,273,273.0,0.016574585635359115,0.016574585635359115,0.016574585635359115
21142,21152,106180,2872284,182,184,183.0,273,276,274.5,0.01639344262295082,0.016574585635359115,0.01648401412915497
21152,21162,103790,2873568,46,184,184.0,276,276,276.0,0.01639344262295082,0.26666666666666666,0.01639344262295082
21162,21172,103200,2873308,24,184,184.0,276,276,276.0,0.01639344262295082,1.0,0.01639344262295082
21172,21182,88170,2880992,184,186,184.0,276,279,276.0,0.016216216216216217,0.01639344262295082,0.01639344262295082
21182,21192,61860,2889440,186,186,186.0,279,279,279.0,0.016216216216216217,0.016216216216216217,0.016216216216216217
21192,21202,59660,2888828,186,186,186.0,279,279,279.0,0.016216216216216217,0.016216216216216217,0.016216216216216217
21202,21212,55100,2879200,40,188,186.0,279,282,280.0,0.016042780748663103,0.358974358974359,0.016216216216216217
21212,21222,60180,2894816,188,188,188.0,282,282,282.0,0.016042780748663103,0.016042780748663103,0.016042780748663103
21222,21232,61440,2899424,188,188,188.0,282,282,282.0,0.016042780748663103,0.016042780748663103,0.016042780748663103
21232,21242,63150,2899572,188,190,190.0,282,285,285.0,0.015873015873015872,0.016042780748663103,0.015873015873015872
21242,21252,64120,2908748,190,190,190.0,285,285,285.0,0.015873015873015872,0.015873015873015872,0.015873015873015872
21252,21262,63890,2919392,190,192,191.0,285,288,286.5,0.015706806282722512,0.015873015873015872,0.015789911077869194
21262,21272,62240,2918880,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21272,21282,63560,2919392,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21282,21292,62430,2917856,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21292,21302,61930,2916576,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21302,21312,62090,2918624,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21312,21322,63600,2927584,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21322,21332,83490,2927840,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21332,21342,112260,2919140,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21342,21352,109420,2919644,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21352,21362,110870,2917856,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21362,21372,109140,2919388,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21372,21382,108410,2918880,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21382,21392,110450,2918880,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21392,21402,109690,2919648,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21402,21412,81970,2918028,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21412,21422,61510,2911456,36,192,192.0,288,288,288.0,0.015706806282722512,0.45714285714285713,0.015706806282722512
21422,21432,62770,2918368,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21432,21442,57390,2906848,36,192,192.0,288,288,288.0,0.015706806282722512,0.45714285714285713,0.015706806282722512
21442,21452,62980,2918624,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21452,21462,61920,2919136,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21462,21472,76540,2919904,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21472,21482,110870,2919644,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21482,21492,95310,2918160,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21492,21502,63600,2913756,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21502,21512,63620,2920164,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21512,21522,61980,2919044,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21522,21532,72420,2918880,192,192,192.0,288,288,288.0,0.015706806282722512,0.015706806282722512,0.015706806282722512
21532,21542,105560,2916064,34,194,194.0,288,291,291.0,0.015544041450777202,0.5151515151515151,0.015544041450777202
21542,21552,95420,2927584,194,194,194.0,291,291,291.0,0.015544041450777202,0.015544041450777202,0.015544041450777202
